"","Index","Status","Sats","RTC.date","RTC.time","FIX.date","FIX.time","Delta.s.","Latitude","Longitude","Altitude.m.","HDOP","eRes","Temperature.C.","Voltage.V.","site","nest","year","FIX.date2","firstfix","trackday","fewpoints","barn_lat","barn_long","distance","close50","close100"
"833",96,"Valid","8/9","21/06/30","14:40:04","21/06/30","14:39:38.685",-25.315,40.14341,-105.2046,1554.42,1,1.1,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE,40.13575,-105.21244,1081.58040182623,FALSE,FALSE
"834",97,"Valid","8/9","21/06/30","14:50:04","21/06/30","14:49:38.666",-25.334,40.14292,-105.20384,1549.96,1,1.4,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE,40.13575,-105.21244,1082.11187721495,FALSE,FALSE
"835",99,"Valid","5/6","21/07/01","13:10:11","21/07/01","13:09:42.871",-28.129,40.13604,-105.21327,1550.38,3.4,1.1,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE,40.13575,-105.21244,77.7206623590111,FALSE,TRUE
"836",100,"Valid","8/8","21/07/01","13:20:05","21/07/01","13:19:36.879",-28.121,40.13358,-105.2151,1574.97,1.1,1.2,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE,40.13575,-105.21244,330.833093041102,FALSE,FALSE
"837",101,"Valid","7/8","21/07/01","13:30:07","21/07/01","13:29:38.844",-28.156,40.1388,-105.21283,1580.19,2.1,1.8,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE,40.13575,-105.21244,340.29071914731,FALSE,FALSE
"838",102,"Valid","8/9","21/07/01","13:40:04","21/07/01","13:39:35.815",-28.185,40.13225,-105.21788,1583.67,1.1,2,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE,40.13575,-105.21244,604.970460444765,FALSE,FALSE
"839",103,"Valid","8/9","21/07/01","13:50:04","21/07/01","13:49:35.813",-28.187,40.13214,-105.21822,1581.81,1.2,1.6,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE,40.13575,-105.21244,635.091732028,FALSE,FALSE
"840",104,"Valid","6/8","21/07/01","14:00:04","21/07/01","13:59:35.735",-28.265,40.13185,-105.21812,1600.71,1.9,1.5,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE,40.13575,-105.21244,649.515438470041,FALSE,FALSE
"841",105,"Valid","8/9","21/07/01","14:10:11","21/07/01","14:09:42.397",-28.603,40.13573,-105.21319,1564.38,1.1,0.7,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE,40.13575,-105.21244,63.9569633119111,FALSE,TRUE
"842",5,"Valid","5/5","21/06/20","13:30:10","21/06/20","13:30:03.597",-6.403,40.13598,-105.21291,1563.86,1.7,0.2,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE,40.13575,-105.21244,47.5042931077393,TRUE,TRUE
"843",6,"Valid","9/9","21/06/20","13:40:05","21/06/20","13:39:59.051",-5.949,40.13352,-105.21825,1583.68,1.2,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE,40.13575,-105.21244,553.622735998632,FALSE,FALSE
"844",7,"Valid","8/8","21/06/20","13:50:05","21/06/20","13:49:59.067",-5.933,40.13731,-105.2096,1560.44,1.3,1,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE,40.13575,-105.21244,297.632980337963,FALSE,FALSE
"845",11,"Valid","9/9","21/06/20","14:30:04","21/06/20","14:29:57.971",-6.029,40.13737,-105.2116,1560.25,1.2,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE,40.13575,-105.21244,193.602035835801,FALSE,FALSE
"846",12,"Valid","9/9","21/06/20","14:40:04","21/06/20","14:39:57.948",-6.052,40.13723,-105.21151,1559.39,1.2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE,40.13575,-105.21244,182.449607743039,FALSE,FALSE
"847",13,"Valid","8/9","21/06/20","14:50:10","21/06/20","14:50:03.919",-6.081,40.1378,-105.21247,1572.33,1.3,1.1,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE,40.13575,-105.21244,227.640745387647,FALSE,FALSE
"848",14,"Valid","9/9","21/06/21","13:00:04","21/06/21","12:59:54.671",-9.329,40.13738,-105.21161,1562.36,1.3,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,194.322299546712,FALSE,FALSE
"849",15,"Valid","9/9","21/06/21","13:10:04","21/06/21","13:09:54.639",-9.361,40.1366,-105.21282,1574.02,1.4,0.9,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,99.783234868405,FALSE,TRUE
"850",16,"Valid","9/9","21/06/21","13:20:05","21/06/21","13:19:55.658",-9.342,40.13688,-105.21199,1562.76,1.2,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,131.202226606264,FALSE,FALSE
"851",17,"Valid","9/9","21/06/21","13:30:11","21/06/21","13:30:01.669",-9.331,40.13596,-105.21285,1569.34,1.4,3.4,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,42.0079042214432,TRUE,TRUE
"852",18,"Valid","8/8","21/06/21","13:40:08","21/06/21","13:39:58.618",-9.382,40.13717,-105.21295,1567.73,1.3,0.9,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,163.553869692168,FALSE,FALSE
"853",21,"Valid","9/9","21/06/21","14:10:11","21/06/21","14:10:01.535",-9.465,40.13718,-105.21296,1566,1.2,1.3,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,164.851636014828,FALSE,FALSE
"854",22,"Valid","5/5","21/06/21","14:20:11","21/06/21","14:20:01.605",-9.395,40.136,-105.21299,1566.13,2,1.2,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,54.476552941876,FALSE,TRUE
"855",23,"Valid","9/9","21/06/21","14:30:04","21/06/21","14:29:54.430",-9.57,40.13743,-105.21161,1564,1.2,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,199.503502139892,FALSE,FALSE
"856",24,"Valid","9/9","21/06/21","14:40:06","21/06/21","14:39:56.403",-9.597,40.13705,-105.21171,1564.23,1.1,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,157.184493178082,FALSE,FALSE
"857",25,"Valid","8/9","21/06/21","14:50:04","21/06/21","14:49:54.428",-9.572,40.13934,-105.20133,1554.2,2.2,1.6,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE,40.13575,-105.21244,1027.3110788728,FALSE,FALSE
"858",26,"Valid","7/8","21/06/22","13:00:04","21/06/22","12:59:51.094",-12.906,40.13586,-105.21431,1567.4,1.5,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE,40.13575,-105.21244,159.837076463546,FALSE,FALSE
"859",29,"Valid","8/9","21/06/22","13:30:05","21/06/22","13:29:52.066",-12.934,40.13857,-105.21139,1571.66,1.2,1.9,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE,40.13575,-105.21244,325.660398969783,FALSE,FALSE
"860",30,"Valid","8/9","21/06/22","13:40:08","21/06/22","13:39:55.048",-12.952,40.13364,-105.21844,1584.08,1.2,1,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE,40.13575,-105.21244,562.472276833385,FALSE,FALSE
"861",31,"Valid","8/9","21/06/22","13:50:04","21/06/22","13:49:51.020",-12.98,40.1316,-105.20966,1566.34,1.4,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE,40.13575,-105.21244,518.147813432828,FALSE,FALSE
"862",32,"Valid","4/4","21/06/22","14:00:11","21/06/22","13:59:57.408",-13.592,40.13593,-105.21275,1566.37,2.8,0.2,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE,40.13575,-105.21244,33.1279604660588,TRUE,TRUE
"863",33,"Valid","7/8","21/06/22","14:10:04","21/06/22","14:09:50.920",-13.08,40.13585,-105.2141,1578.82,2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE,40.13575,-105.21244,141.90767242569,FALSE,FALSE
"864",34,"Valid","5/7","21/06/22","14:20:04","21/06/22","14:19:50.886",-13.114,40.13556,-105.21414,1583.8,3.5,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE,40.13575,-105.21244,146.409855298607,FALSE,FALSE
"865",35,"Valid","8/9","21/06/22","14:30:09","21/06/22","14:29:55.870",-13.13,40.13746,-105.2141,1568.41,1.2,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE,40.13575,-105.21244,236.782704700366,FALSE,FALSE
"866",37,"Valid","7/7","21/06/22","14:50:11","21/06/22","14:49:57.819",-13.181,40.1369,-105.21342,1572.34,1.4,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE,40.13575,-105.21244,152.580925991617,FALSE,FALSE
"867",38,"Valid","7/7","21/06/23","13:00:11","21/06/23","12:59:54.741",-16.259,40.13585,-105.2129,1553.92,1.4,7.6,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE,40.13575,-105.21244,40.7453975020261,TRUE,TRUE
"868",39,"Valid","7/8","21/06/23","13:10:09","21/06/23","13:09:52.673",-16.327,40.13587,-105.21383,1569.77,4.1,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE,40.13575,-105.21244,119.208979217112,FALSE,FALSE
"869",40,"Valid","8/8","21/06/23","13:20:07","21/06/23","13:19:50.649",-16.351,40.13754,-105.21337,1565.63,1.2,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE,40.13575,-105.21244,213.976672431675,FALSE,FALSE
"870",42,"Valid","7/8","21/06/23","13:40:06","21/06/23","13:39:49.653",-16.347,40.13295,-105.21751,1575.45,1.4,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE,40.13575,-105.21244,532.324510273372,FALSE,FALSE
"871",43,"Valid","8/9","21/06/23","13:50:06","21/06/23","13:49:49.578",-16.422,40.13589,-105.21122,1566.13,1.5,0.9,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE,40.13575,-105.21244,105.129470186984,FALSE,FALSE
"872",46,"Valid","7/8","21/06/23","14:20:06","21/06/23","14:19:49.500",-16.5,40.13568,-105.21417,1571.05,1.4,1,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE,40.13575,-105.21244,147.643223832884,FALSE,FALSE
"873",48,"Valid","8/9","21/06/23","14:40:04","21/06/23","14:39:47.453",-16.547,40.13576,-105.21352,1569.4,1.2,1,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE,40.13575,-105.21244,92.049168497254,FALSE,TRUE
"874",49,"Valid","3/3","21/06/23","14:50:11","21/06/23","14:49:53.890",-17.11,40.13771,-105.21676,1569.41,2.4,0,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE,40.13575,-105.21244,427.678998922222,FALSE,FALSE
"875",50,"Valid","8/9","21/06/24","13:00:10","21/06/24","12:59:50.428",-19.572,40.13323,-105.21793,1586.25,1.1,1.2,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,545.177004865471,FALSE,FALSE
"876",51,"Valid","7/7","21/06/24","13:10:05","21/06/24","13:09:45.395",-19.605,40.14475,-105.22363,1587.01,1.7,1.1,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,1381.31250448691,FALSE,FALSE
"877",52,"Valid","8/9","21/06/24","13:20:05","21/06/24","13:19:45.313",-19.687,40.13574,-105.21294,1563.77,1.2,3.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,42.6267257586487,TRUE,TRUE
"878",53,"Valid","8/9","21/06/24","13:30:09","21/06/24","13:29:49.347",-19.653,40.13143,-105.2102,1566.08,1.2,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,516.274939301982,FALSE,FALSE
"879",54,"Valid","6/6","21/06/24","13:40:10","21/06/24","13:39:49.798",-20.202,40.13587,-105.21284,1568.05,1.8,4.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,36.6012889402118,TRUE,TRUE
"880",55,"Valid","8/9","21/06/24","13:50:09","21/06/24","13:49:49.251",-19.749,40.13579,-105.21289,1574.8,1.3,4.3,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,38.6073523927112,TRUE,TRUE
"881",56,"Valid","6/7","21/06/24","14:00:07","21/06/24","13:59:47.278",-19.722,40.13576,-105.21284,1574.37,2,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,34.1078828475237,TRUE,TRUE
"882",57,"Valid","8/9","21/06/24","14:10:06","21/06/24","14:09:46.255",-19.745,40.13754,-105.2133,1568.68,1,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,211.839465115328,FALSE,FALSE
"883",58,"Valid","7/9","21/06/24","14:20:04","21/06/24","14:19:44.159",-19.841,40.13576,-105.21293,1596.48,1.4,1.3,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,41.7747694999352,TRUE,TRUE
"884",59,"Valid","8/9","21/06/24","14:30:11","21/06/24","14:29:51.205",-19.795,40.13529,-105.21015,1559.51,1.3,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,201.737881077022,FALSE,FALSE
"885",60,"Valid","7/9","21/06/24","14:40:05","21/06/24","14:39:45.165",-19.835,40.13576,-105.21292,1561.25,1.7,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,40.9228317728859,TRUE,TRUE
"886",61,"Valid","5/6","21/06/24","14:50:04","21/06/24","14:49:44.145",-19.855,40.13591,-105.21301,1580.55,1.3,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE,40.13575,-105.21244,51.7246881773033,FALSE,TRUE
"887",64,"Valid","7/8","21/06/25","13:20:07","21/06/25","13:19:43.959",-23.041,40.13561,-105.21421,1570.06,1.3,1.1,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE,40.13575,-105.21244,151.646420131104,FALSE,FALSE
"888",69,"Valid","7/8","21/06/25","14:10:10","21/06/25","14:09:46.847",-23.153,40.13347,-105.21778,1580.3,1.5,1.2,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE,40.13575,-105.21244,520.782483343535,FALSE,FALSE
"889",70,"Valid","8/9","21/06/25","14:20:05","21/06/25","14:19:41.813",-23.187,40.1374,-105.20945,1558.45,1.2,1.3,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE,40.13575,-105.21244,313.845139800085,FALSE,FALSE
"890",71,"Valid","5/5","21/06/25","14:30:11","21/06/25","14:29:47.694",-23.306,40.1358,-105.21277,1599.86,1.9,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE,40.13575,-105.21244,28.6668285338442,TRUE,TRUE
"891",73,"Valid","6/7","21/06/25","14:50:04","21/06/25","14:49:40.745",-23.255,40.13645,-105.21259,1576.13,2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE,40.13575,-105.21244,78.7703204228302,FALSE,TRUE
"892",74,"Valid","8/8","21/06/26","13:00:04","21/06/26","12:59:37.463",-26.537,40.13649,-105.21267,1572.74,1.3,1,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE,40.13575,-105.21244,84.4732428769479,FALSE,TRUE
"893",75,"Valid","5/5","21/06/26","13:10:11","21/06/26","13:09:44.446",-26.554,40.13588,-105.21282,1571.9,2.3,1.1,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE,40.13575,-105.21244,35.4566124616518,TRUE,TRUE
"894",76,"Valid","8/9","21/06/26","13:20:09","21/06/26","13:19:42.417",-26.583,40.13585,-105.21389,1573.58,1.7,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE,40.13575,-105.21244,124.073311493506,FALSE,FALSE
"895",78,"Valid","8/9","21/06/26","13:40:04","21/06/26","13:39:37.358",-26.642,40.13593,-105.21272,1571.36,1.2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE,40.13575,-105.21244,31.12720901879,TRUE,TRUE
"896",79,"Valid","8/9","21/06/26","13:50:10","21/06/26","13:49:43.328",-26.672,40.13592,-105.21301,1558.01,1.2,4.4,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE,40.13575,-105.21244,52.1165003731888,FALSE,TRUE
"897",80,"Valid","8/8","21/06/26","14:00:05","21/06/26","13:59:38.315",-26.685,40.13752,-105.21358,1564.58,1.3,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE,40.13575,-105.21244,219.23825591921,FALSE,FALSE
"898",81,"Valid","7/8","21/06/26","14:10:07","21/06/26","14:09:40.290",-26.71,40.13599,-105.21261,1573.42,2.5,1.2,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE,40.13575,-105.21244,30.3326920068035,TRUE,TRUE
"899",82,"Valid","5/6","21/06/26","14:20:06","21/06/26","14:19:39.263",-26.737,40.1365,-105.21252,1574.25,4.4,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE,40.13575,-105.21244,83.5565611904634,FALSE,TRUE
"900",83,"Valid","7/8","21/06/26","14:30:04","21/06/26","14:29:37.242",-26.758,40.1376,-105.21316,1567.5,1.3,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE,40.13575,-105.21244,214.387703988822,FALSE,FALSE
"901",86,"Valid","7/8","21/06/27","13:00:04","21/06/27","12:59:33.910",-30.09,40.13595,-105.21271,1567.53,1.4,0.3,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE,40.13575,-105.21244,31.9790219028255,TRUE,TRUE
"902",87,"Valid","8/9","21/06/27","13:10:06","21/06/27","13:09:35.845",-30.155,40.13586,-105.21326,1567.62,1.2,1.4,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE,40.13575,-105.21244,70.9433874241264,FALSE,TRUE
"903",89,"Valid","8/9","21/06/27","13:30:04","21/06/27","13:29:33.839",-30.161,40.13594,-105.2127,1567.73,1.2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE,40.13575,-105.21244,30.5954051723214,TRUE,TRUE
"904",91,"Valid","8/9","21/06/27","13:50:04","21/06/27","13:49:33.791",-30.209,40.13651,-105.21263,1570.98,1.2,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE,40.13575,-105.21244,85.9277958006822,FALSE,TRUE
"905",92,"Valid","5/5","21/06/27","14:00:11","21/06/27","13:59:40.753",-30.247,40.13599,-105.21279,1572.35,1.1,1,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE,40.13575,-105.21244,39.9988379641891,TRUE,TRUE
"906",2,"Valid","4/4","21/06/05","13:00:11","21/06/05","13:00:02.810",-8.19,40.1281,-105.20742,1561.64,1.6,0.1,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE,40.12795,-105.20726,21.5264560214307,TRUE,TRUE
"907",4,"Valid","3/3","21/06/05","13:20:11","21/06/05","13:20:03.000",-8,40.12801,-105.2073,1561.64,2.5,0,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE,40.12795,-105.20726,7.48391915354883,TRUE,TRUE
"908",6,"Valid","9/9","21/06/05","13:40:05","21/06/05","13:39:56.954",-8.046,40.12951,-105.20595,1560.18,0.9,1.2,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE,40.12795,-105.20726,206.085929792689,FALSE,FALSE
"909",7,"Valid","4/4","21/06/05","13:50:11","21/06/05","13:50:02.409",-8.591,40.12798,-105.20724,1560.18,1.9,0.3,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE,40.12795,-105.20726,3.74195973890557,TRUE,TRUE
"910",8,"Valid","6/6","21/06/05","14:00:10","21/06/05","14:00:01.895",-8.105,40.12807,-105.20743,1551.04,1.7,5.5,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE,40.12795,-105.20726,19.6849088119175,TRUE,TRUE
"911",9,"Valid","9/9","21/06/05","14:10:11","21/06/05","14:10:02.208",-8.792,40.12834,-105.20841,1563.52,1,0.9,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE,40.12795,-105.20726,107.158875024403,FALSE,FALSE
"912",10,"Valid","7/7","21/06/05","14:20:04","21/06/05","14:19:55.881",-8.119,40.12934,-105.20599,1554.3,2.1,1.1,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE,40.12795,-105.20726,188.516861580324,FALSE,FALSE
"913",11,"Valid","4/4","21/06/05","14:30:10","21/06/05","14:30:01.279",-8.721,40.12815,-105.20657,1554.3,4.1,0.2,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE,40.12795,-105.20726,62.8646817818031,FALSE,TRUE
"914",14,"Valid","5/5","21/06/06","13:00:11","21/06/06","12:59:58.811",-12.189,40.12822,-105.20749,1532.3,1.2,0.6,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,35.8205516185951,TRUE,TRUE
"915",15,"Valid","3/3","21/06/06","13:10:11","21/06/06","13:09:59.400",-11.6,40.12813,-105.20741,1532.3,1.5,0,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,23.7260743102213,TRUE,TRUE
"916",17,"Valid","8/8","21/06/06","13:30:06","21/06/06","13:29:54.311",-11.689,40.12722,-105.20434,1552.49,1.1,0.9,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,261.752127100924,FALSE,FALSE
"917",18,"Valid","6/6","21/06/06","13:40:10","21/06/06","13:39:58.321",-11.679,40.12805,-105.20736,1550.93,1.2,2.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,13.9978942974944,TRUE,TRUE
"918",19,"Valid","5/6","21/06/06","13:50:08","21/06/06","13:49:56.271",-11.729,40.12776,-105.20703,1702.32,1.7,2.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,28.7992807419275,TRUE,TRUE
"919",20,"Valid","4/4","21/06/06","14:00:11","21/06/06","13:59:58.700",-12.3,40.12838,-105.20696,1702.32,1.6,0.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,54.1618950788903,FALSE,TRUE
"920",21,"Valid","6/7","21/06/06","14:10:10","21/06/06","14:09:58.245",-11.755,40.12821,-105.20743,1564.34,2.1,1.7,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,32.3018666293434,TRUE,TRUE
"921",22,"Valid","7/7","21/06/06","14:20:11","21/06/06","14:19:59.214",-11.786,40.12908,-105.20609,1564.37,1.5,2.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,160.274553827423,FALSE,FALSE
"922",23,"Valid","9/9","21/06/06","14:30:04","21/06/06","14:29:52.193",-11.807,40.12709,-105.20635,1555.84,1.3,1.2,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,123.023671053596,FALSE,FALSE
"923",25,"Valid","9/9","21/06/06","14:50:04","21/06/06","14:49:52.111",-11.889,40.12942,-105.20609,1551.06,1.5,1.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE,40.12795,-105.20726,191.27710602525,FALSE,FALSE
"924",26,"Valid","7/7","21/06/07","13:00:04","21/06/07","12:59:48.653",-15.347,40.12986,-105.2086,1561.89,1.7,1.8,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE,40.12795,-105.20726,240.879123211574,FALSE,FALSE
"925",27,"Valid","9/9","21/06/07","13:10:04","21/06/07","13:09:48.623",-15.377,40.12989,-105.20871,1557.19,0.9,3.1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE,40.12795,-105.20726,248.347139519561,FALSE,FALSE
"926",28,"Valid","7/7","21/06/07","13:20:11","21/06/07","13:19:55.395",-15.605,40.12983,-105.20871,1558.04,1.9,0.5,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE,40.12795,-105.20726,242.591122812974,FALSE,FALSE
"927",29,"Valid","9/9","21/06/07","13:30:05","21/06/07","13:29:49.584",-15.416,40.1296,-105.20738,1560.08,1,0.8,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE,40.12795,-105.20726,183.496501459526,FALSE,FALSE
"928",30,"Valid","9/9","21/06/07","13:40:11","21/06/07","13:39:55.191",-15.809,40.13192,-105.21822,1582.47,1.2,4.1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE,40.12795,-105.20726,1032.92696168832,FALSE,FALSE
"929",31,"Valid","9/9","21/06/07","13:50:04","21/06/07","13:49:48.511",-15.489,40.12877,-105.20913,1565.41,1.2,1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE,40.12795,-105.20726,183.560424814532,FALSE,FALSE
"930",32,"Valid","7/7","21/06/07","14:00:04","21/06/07","13:59:48.483",-15.517,40.12986,-105.20867,1565.11,1.2,1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE,40.12795,-105.20726,243.764644826154,FALSE,FALSE
"931",33,"Valid","8/9","21/06/07","14:10:09","21/06/07","14:09:53.469",-15.531,40.13083,-105.20496,1568.24,1.4,2.1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE,40.12795,-105.20726,375.090993326573,FALSE,FALSE
